0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
单色标准舞步结束,FALSE,ui/icon/003000/003459.tex,战技,0,,,ws/bt_chk_chk/ws_s14,ws/bt_chk_chk/ws_s14_hit,0,冒险者,0,15,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,TRUE,0,0,90,,,TRUE,0,0,25,58,0,0,,7,,1,,,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
双色标准舞步结束,FALSE,ui/icon/003000/003459.tex,战技,0,,,ws/bt_chk_chk/ws_s14,ws/bt_chk_chk/ws_s14_hit,0,冒险者,0,15,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,TRUE,0,0,90,,,TRUE,0,0,25,58,0,0,,7,,1,,,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
单色技巧舞步结束,FALSE,ui/icon/003000/003474.tex,战技,0,,,ws/bt_chk_chk/ws_s15,ws/bt_chk_chk/ws_s15_hit,0,冒险者,0,70,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,TRUE,0,0,90,,,TRUE,0,0,25,58,0,0,,7,,1,,最精彩的演出,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
双色技巧舞步结束,FALSE,ui/icon/003000/003474.tex,战技,0,,,ws/bt_chk_chk/ws_s15,ws/bt_chk_chk/ws_s15_hit,0,冒险者,0,70,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,TRUE,0,0,90,,,TRUE,0,0,25,58,0,0,,7,,1,,最精彩的演出,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
三色技巧舞步结束,FALSE,ui/icon/003000/003474.tex,战技,0,,,ws/bt_chk_chk/ws_s15,ws/bt_chk_chk/ws_s15_hit,0,冒险者,0,70,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,TRUE,0,0,90,,,TRUE,0,0,25,58,0,0,,7,,1,,最精彩的演出,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
四色技巧舞步结束,FALSE,ui/icon/003000/003474.tex,战技,0,,,ws/bt_chk_chk/ws_s15,ws/bt_chk_chk/ws_s15_hit,0,冒险者,0,70,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,TRUE,0,0,90,,,TRUE,0,0,25,58,0,0,,7,,1,,最精彩的演出,舞者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
医术,FALSE,ui/icon/000000/000518.tex,魔法,2,battle/magic_swl_start,cmrv_wndct0c,magic/swl_summon/swlcarel,normal_hit/normal_hit,0,秘术师,0,4,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,3,4,0,,,FALSE,15,0,25,58,0,0,魔法,7,,2,,,秘术师 召唤师,1,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,32,FALSE,FALSE,TRUE
公正剑,FALSE,ui/icon/064000/064831.tex,战技,0,,,ws/bt_swd_sld/ws_s07,normal_hit/normal_hit,0,冒险者,0,0,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,34,,先锋剑,FALSE,0,0,25,58,0,0,,7,,1,,,所有职业,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
残暴弹,FALSE,ui/icon/064000/064826.tex,战技,0,,,ws/bt_2gb_emp/ws_s02,normal_hit/normal_hit,0,冒险者,0,0,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE,1,0,0,TRUE,0,0,34,,利刃斩,FALSE,0,0,21,58,0,0,斬,7,,1,,,所有职业,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
利刃斩,FALSE,ui/icon/064000/064825.tex,战技,0,,,ws/bt_2gb_emp/ws_s01,normal_hit/normal_hit,0,冒险者,0,0,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,34,,,FALSE,0,0,21,58,0,0,斬,7,,1,,,所有职业,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
迅连斩,FALSE,ui/icon/064000/064827.tex,战技,0,,,ws/bt_2gb_emp/ws_s05,normal_hit/normal_hit,0,冒险者,0,0,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,34,,残暴弹,FALSE,0,0,21,58,0,0,斬,7,,1,,,所有职业,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
镇痛恢复药,FALSE,ui/icon/064000/064829.tex,能力,0,normal/item_start,,normal/item_end,normal_hit/normal_hit,0,冒险者,0,0,FALSE,30,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,34,,,TRUE,0,0,300,59,0,0,魔法,7,,2,,,所有职业,0,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
光明之刃,FALSE,ui/icon/061000/061266.tex,战技,0,human_sp/human_sp_a_start,c0101sp78_cast_c0i,human_sp/c0101/human_sp078,normal_hit/normal_hit,0,冒险者,0,0,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,20,1,34,,,FALSE,50,0,0,0,0,0,魔法,7,,1,,,所有职业,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
完美隐形,FALSE,ui/icon/061000/061268.tex,能力,0,,,human_sp/c0101/human_sp079,normal_hit/normal_hit,0,冒险者,0,0,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,1,0,0,FALSE,20,1,34,,,FALSE,0,0,0,0,0,0,魔法,7,,1,,,所有职业,0,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
晶壤光斩,FALSE,ui/icon/061000/061267.tex,战技,0,human_sp/human_sp_b_start,c0101sp80_cast_c0i,human_sp/c0101/human_sp080,normal_hit/normal_hit,0,冒险者,0,0,FALSE,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,20,1,34,,,FALSE,50,0,0,0,0,0,魔法,7,,1,,,所有职业,3,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
日珥斩,FALSE,ui/icon/002000/002516.tex,战技,0,,,ws/bt_swd_sld/ws_s12,ws/bt_swd_sld/ws_s12_hit,0,骑士,0,40,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,0,,全蚀斩,FALSE,0,0,25,58,0,0,,7,,1,,失望、愤怒、责任,骑士,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
圣环,FALSE,ui/icon/002000/002517.tex,魔法,1,battle/magic_pld_start,cmat_ligct0c,magic/swd_knight/mgc003,magic/swd_knight/mgc003_hit,0,骑士,0,72,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,3,20,0,,,TRUE,15,0,25,58,0,0,魔法,7,,1,,,骑士,4,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
悔罪,FALSE,ui/icon/002000/002518.tex,魔法,1,,,ability/swd_knight/abl022,normal_hit/normal_hit,0,骑士,0,80,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,3,20,32,悔罪预备,,TRUE,0,0,25,58,0,0,魔法,7,悔罪预备,1,,,骑士,2,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
赎罪剑,FALSE,ui/icon/002000/002519.tex,战技,0,,,ws/bt_swd_sld/ws_s14,normal_hit/normal_hit,0,骑士,0,76,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,32,忠义之剑,,FALSE,0,0,25,58,0,0,,7,忠义之剑,1,,,骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
调停,FALSE,ui/icon/002000/002520.tex,能力,0,,,ws/bt_swd_sld/ws_s13,normal_hit/normal_hit,0,骑士,1,74,FALSE,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,TRUE,0,0,300,10,71,2,,7,,1,,,骑士,2,FALSE,TRUE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
秘银暴风,FALSE,ui/icon/002000/002565.tex,战技,0,,,ability/2ax_warrior/abl024,ability/2ax_warrior/abl024_hit,0,战士,0,40,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,0,,超压斧,FALSE,0,0,25,58,0,0,,7,,1,,原始熔岩,战士,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
混沌旋风,FALSE,ui/icon/002000/002566.tex,战技,0,,,ws/bt_2ax_emp/ws_s11,ws/bt_2ax_emp/ws_s11_hit,0,冒险者,0,72,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,22,50,32,原初的混沌,,TRUE,0,0,25,58,0,0,,7,,1,,,战士,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
原初的勇猛,FALSE,ui/icon/002000/002567.tex,能力,0,,,ability/2ax_warrior/abl023,normal_hit/normal_hit,0,战士,0,76,FALSE,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,250,4,0,0,,0,,2,,,战士,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
狂魂,FALSE,ui/icon/002000/002568.tex,战技,0,,,ws/bt_2ax_emp/ws_s12,normal_hit/normal_hit,0,冒险者,0,80,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,22,50,32,原初的混沌,,TRUE,0,0,25,58,0,0,,7,,1,,,战士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
暗黑波动,FALSE,ui/icon/003000/003082.tex,能力,1,,,ability/2sw_dark/abl025,ability/2sw_dark/abl025_hit,0,暗黑骑士,0,30,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,10,4,TRUE,3,30,63,,,TRUE,0,0,10,1,0,0,魔法,7,,1,,暗黑涌动,暗黑骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
暗黑锋,FALSE,ui/icon/003000/003083.tex,能力,1,,,ability/2sw_dark/abl026,normal_hit/normal_hit,0,暗黑骑士,0,40,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,30,63,,,TRUE,0,0,10,1,0,0,魔法,7,,1,,英雄所向,暗黑骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
刚魂,FALSE,ui/icon/003000/003084.tex,魔法,1,,,ability/2sw_dark/abl027,ability/2sw_dark/abl027_hit,0,暗黑骑士,0,40,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,0,,释放,FALSE,0,0,25,58,0,0,魔法,7,,1,,,暗黑骑士,4,TRUE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
暗影波动,FALSE,ui/icon/003000/003085.tex,能力,1,,,ability/2sw_dark/abl028,ability/2sw_dark/abl028_hit,0,暗黑骑士,0,74,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,10,4,TRUE,3,30,62,,,TRUE,0,0,10,1,0,0,魔法,7,,1,,,暗黑骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
暗影锋,FALSE,ui/icon/003000/003086.tex,能力,1,,,ability/2sw_dark/abl029,normal_hit/normal_hit,0,暗黑骑士,0,74,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,3,30,62,,,TRUE,0,0,10,1,0,0,魔法,7,,1,,,暗黑骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
暗黑布道,FALSE,ui/icon/003000/003087.tex,能力,0,,,ability/2sw_dark/abl030,ability/2sw_dark/abl030_hit,0,暗黑骑士,0,76,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,15,0,FALSE,0,0,0,,,TRUE,0,0,900,18,0,0,,0,,2,,,暗黑骑士,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
掠影示现,FALSE,ui/icon/003000/003088.tex,能力,0,,,ability/2sw_dark/abl031,normal_hit/normal_hit,0,暗黑骑士,0,80,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,25,50,0,,,TRUE,0,0,1200,22,0,0,,0,,0,,,暗黑骑士,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
四面脚,FALSE,ui/icon/002000/002544.tex,战技,10,,,ws/bt_clw_clw/ws_s12,ws/bt_clw_clw/ws_s12_hit,0,武僧,0,45,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,32,盗龙形,,FALSE,0,0,25,58,0,0,,7,,1,,脉轮的波纹,武僧,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
万象斗气圈,FALSE,ui/icon/002000/002545.tex,能力,0,,,ability/clw_monk/abl024,ability/clw_monk/abl024_hit,0,武僧,0,74,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,10,4,TRUE,28,5,42,,,TRUE,0,0,10,1,0,0,,7,,1,,,武僧,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
无我,FALSE,ui/icon/002000/002546.tex,能力,0,,,ability/clw_monk/abl025_start,normal_hit/normal_hit,0,武僧,0,78,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,0,,,TRUE,0,0,600,13,58,0,,0,,2,,,武僧,6,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
六合星导脚,FALSE,ui/icon/002000/002547.tex,战技,0,,,ws/bt_clw_clw/ws_s13,normal_hit/normal_hit,0,武僧,0,80,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,FALSE,0,0,50,58,0,0,,7,,1,,,武僧,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
山境酷刑,FALSE,ui/icon/002000/002590.tex,战技,0,,,ws/bt_2sp_emp/ws_s14,ws/bt_2sp_emp/ws_s14_hit,0,龙骑士,0,72,FALSE,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,4,10,4,TRUE,0,0,0,,音速刺,FALSE,0,0,25,58,0,0,,7,,1,,,龙骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
高跳,FALSE,ui/icon/002000/002591.tex,能力,0,,,ability/2sp_dragoon/abl019,normal_hit/normal_hit,0,龙骑士,1,74,FALSE,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,0,,,TRUE,0,0,300,9,0,0,,7,,1,,,龙骑士,2,FALSE,TRUE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
龙眼雷电,FALSE,ui/icon/002000/002592.tex,战技,0,,,ws/bt_2sp_emp/ws_s13,normal_hit/normal_hit,0,冒险者,0,76,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,32,龙眼,,FALSE,0,0,25,58,0,0,,7,龙眼,1,,,龙骑士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
坠星冲,FALSE,ui/icon/002000/002593.tex,能力,0,,,ability/2sp_dragoon/abl020,ability/2sp_dragoon/abl020_hit,0,龙骑士,1,80,FALSE,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,76,,,TRUE,0,0,300,7,0,0,,1,,1,,,龙骑士,2,FALSE,TRUE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
必杀剑·闪影,FALSE,ui/icon/003000/003178.tex,能力,0,,,ability/2kt_samrai/abl017,normal_hit/normal_hit,0,武士,0,72,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,39,25,0,,,TRUE,0,0,1200,22,0,0,,7,,1,,,武士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
意气冲天,FALSE,ui/icon/003000/003179.tex,能力,0,,,ability/2kt_samrai/abl018,normal_hit/normal_hit,0,武士,0,68,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,42,,,TRUE,0,0,1200,20,0,0,,0,,2,,,武士,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
燕回返,FALSE,ui/icon/003000/003180.tex,能力,7,,,,normal_hit/normal_hit,0,武士,0,76,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,0,0,73,,,TRUE,0,0,600,11,58,1,,0,,0,,,武士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
回返彼岸花,FALSE,ui/icon/003000/003181.tex,能力,7,battle/magic_sam_start,cmsa_castx0t,magic/2kt_samrai/mgc007,normal_hit/normal_hit,0,冒险者,0,76,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,14,,,TRUE,0,0,600,11,58,1,,7,,1,,,武士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
回返五剑,FALSE,ui/icon/003000/003182.tex,能力,7,battle/magic_sam_start,cmsa_castx0t,magic/2kt_samrai/mgc010,magic/2kt_samrai/mgc002_hit,0,冒险者,0,76,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,14,,,TRUE,0,0,600,11,58,1,,7,,1,,,武士,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
回返雪月花,FALSE,ui/icon/003000/003183.tex,能力,7,battle/magic_sam_start,mgc_2kt001c1t,magic/2kt_samrai/mgc006,normal_hit/normal_hit,0,冒险者,0,76,FALSE,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,0,0,14,,,TRUE,0,0,600,11,58,1,,7,,1,,,武士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
照破,FALSE,ui/icon/003000/003184.tex,能力,0,,,ability/2kt_samrai/abl019,normal_hit/normal_hit,0,武士,0,80,FALSE,-1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,63,3,109,,,TRUE,0,0,150,9,0,0,,7,,1,,,武士,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
八卦无刃杀,FALSE,ui/icon/002000/002923.tex,战技,0,,,ws/bt_dgr_dgr/ws_s11,ws/bt_dgr_dgr/ws_s11_hit,0,忍者,0,52,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,0,0,0,,血雨飞花,FALSE,0,0,25,58,0,0,,7,,1,,国与宝,忍者,4,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
命水,FALSE,ui/icon/002000/002924.tex,能力,0,,,ability/dgr_ninja/abl026,normal_hit/normal_hit,0,忍者,0,72,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,FALSE,10,507,42,,,TRUE,0,0,1200,23,0,0,,0,,2,,,忍者,1,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE
劫火灭却之术,FALSE,ui/icon/002000/002925.tex,能力,8,,,ability/dgr_ninja/abl027,ability/dgr_ninja/abl027_hit,0,冒险者,0,76,FALSE,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,2,5,0,TRUE,10,496,32,生杀予夺,,TRUE,0,0,15,58,0,0,魔法,1,,1,,,忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
冰晶乱流之术,FALSE,ui/icon/002000/002926.tex,能力,8,,,ability/dgr_ninja/abl028,normal_hit/normal_hit,0,冒险者,0,76,FALSE,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,0,0,TRUE,10,496,32,生杀予夺,,TRUE,0,0,15,58,0,0,魔法,2,,1,,,忍者,2,FALSE,FALSE,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE
